Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,280.47809470023896,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,280.7300042562431,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,281.13445871698934,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,281.5374289877778,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,281.94126798467437,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,282.34384730924756,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,282.74613911068167,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,282.9953842976688,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,283.39648321105824,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,283.79921003442354,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,284.1983155823688,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,284.59683545473507,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,284.8438042513474,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,285.2419656865226,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,285.6418773744431,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,286.0397421093022,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,286.444602348988,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,286.8348244275371,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,287.07752318249334,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,287.4744504845935,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,287.87019718972294,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,288.26551826442756,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,288.66071711818756,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,289.0557951902731,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,289.2949787700975,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,289.6882501232219,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,290.08151642360366,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,290.4747414190968,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,290.7120348826964,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,291.1040287679495,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,291.4947301661479,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,291.88467017904367,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,292.2764373459541,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,292.66695167717927,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,293.05731759425464,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,293.29062635050957,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,293.679581841756,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,294.0671695275448,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,294.45613896669846,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,294.84316812801256,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,295.23039721619665,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,295.46118644357506,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,295.8475117325199,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,296.23331298587954,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,296.6188590276994,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,297.0038822135078,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,297.38807566586036,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,297.61554553412293,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,297.99876832173004,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,298.38112398253935,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,298.76553685051715,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,105,299.1546321540795,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,299.53003723668513,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,299.91135558656083,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,300.13517975589923,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,300.51607959313856,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,300.89642500875567,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,301.2764095109449,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,301.6539841901824,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,302.0354147331902,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,302.25604081837974,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,302.6341639399042,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,303.01177456200537,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,303.3892607809068,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,303.76627460036775,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,304.14238936343753,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,304.519508544582,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,304.8948750184601,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,305.11140746704854,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,305.48677157523935,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,305.86135613927917,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,306.2351999006831,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,306.60740620200767,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,306.8228464182123,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,307.1957626234406,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,307.56879861926245,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,307.9410579621052,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,308.3121496994817,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,308.68351957568234,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,309.0541913557474,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,309.26527997579785,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,309.6353488943579,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,310.0051914579102,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,310.3746518033741,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,310.74361286322846,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,311.1123497152779,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,311.31996881312307,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,311.68764220853114,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,312.0549364323219,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,312.26064705009446,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,312.627707375444,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,312.83231475789245,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,313.1986344117154,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,313.4103552081138,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,313.76784357617225,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,314.1322662678948,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,314.49615796884893,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,314.8599522764761,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,315.2234926205408,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,315.58603036459914,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,315.94878841122124,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,316.30912236865794,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,316.68030744605346,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,316.8723599717405,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,317.2336956142511,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,317.59351655793927,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,317.9544729299478,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,318.3143107639928,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,318.6737425031047,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,319.0330858455182,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,319.38912813423866,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,319.5950884690365,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,105,319.94586154904835,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,320.3030131048596,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,320.66059598422993,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,321.0174194883521,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,321.37392103230843,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,321.56642897296086,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,321.9230258403557,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,322.277671567598,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,322.6325946348724,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,322.98795616069145,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,323.17884582999136,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,323.5322398079927,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,323.7230886721786,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,324.083329785755,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,324.42866163782156,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,324.78069593769015,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,325.1402444013371,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,325.49193422725324,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,325.67208272946897,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,326.02300830815386,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,326.3735021359501,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,326.72264421737896,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,327.07287578798923,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,327.422397029179,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,327.7715686172597,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,327.95611246431474,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,328.3036120067674,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,328.65236723673905,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,329.00707729295925,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,329.34646948298416,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,329.693743508223,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,330.04039069569603,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,330.22057232487435,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,330.56764451720363,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,330.92032793665146,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,331.09328524787026,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,331.4370261107118,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,331.61715905238043,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,331.96137396068167,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,332.30492621650814,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,332.6480977528777,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,332.9908084117392,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,333.34055838333455,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,333.67323465909465,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,333.8520195534478,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,334.19316689916104,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,334.53446117631955,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,334.87521705874934,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,335.21519227516825,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,335.55543780065,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,335.89417525044433,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,336.07639048968815,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,336.4077025510269,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,336.7462419459539,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,336.91894931319786,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,337.25681952322924,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,337.42860986334176,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,337.7648423678668,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,338.1098553817034,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,105,338.4389471398221,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,338.77297196977844,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,339.11084304523945,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,339.4458311626429,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,339.78126203801503,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,339.94999178753005,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,340.28427985110244,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,340.6179976345451,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,340.9528520931687,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,341.29303387840514,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,341.6184152899662,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,341.7920186381511,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,342.117687457745,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,342.4495789865372,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,342.78151393366005,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,343.1129229731719,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,343.276580193656,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,343.6071844110922,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,343.93669341096717,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,344.2672676528234,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,344.5972777869986,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,344.92647904509613,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,345.08835322090755,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,345.4173284911913,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,345.57849357068307,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,345.9140206499386,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,346.06672599437763,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,346.3945231107807,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,346.71971885617876,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,347.04537407711115,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,347.3741465611396,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,347.70031765890735,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,348.02601164153765,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,348.1912568370174,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,348.5089309919822,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,348.8334884480404,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,349.1577751074016,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,349.4795798534111,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,349.63782799498574,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,349.96852044401714,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,350.2843235839561,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,350.6062466709721,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,350.9324532059355,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,351.2590112940041,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,351.5719669389224,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,351.72672355105243,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,352.04654071216504,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,352.3664199556293,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,352.68841597256653,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,353.009039413856,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,353.3291526595945,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,353.6478099184703,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,353.7997229382948,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,354.1187289785268,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,354.4388720279089,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,354.5870760033315,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,354.90493863780176,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,355.2214707872025,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,355.5400065382025,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,105,355.6958228291843,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,356.00496317743267,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,356.32149934551,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,356.6372008289859,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,356.95318029576333,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,357.2684904609408,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,357.5838738369779,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,357.72983486812063,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,358.0442662249683,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,358.36599379296814,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,358.6800007135923,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,358.98574151539924,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,359.29915451757597,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,359.61223146749614,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1392,359.75590182482983,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,360.0682405275686,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,1172,360.3803271963606,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,84,360.6919968642538,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,84,361.00958005527593,1
DATA,TCP,1,2405:200:161b:743::13,53900,443,92,361.31450015808355,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,53900,84,361.6252518274991,1
DATA,TCP,1,2404:6800:4002:805::200e,56721,443,727,361.9360434601784,1
DATA,TCP,1,2409:4056:81:9680:59f5:7b09:622d:5cf5,443,56721,84,362.2537961897397,1
